Ten_Huyen,date,temperature_2m,relative_humidity_2m,wind_speed_10m,cloud_cover,rain
Soc Son,2025-10-09 11:00:00+07:00,30.7155,65,5.0911684,49,0
Tu Liem,2025-10-09 11:00:00+07:00,30.3085,71,5.4833565,70,0
Quoc Oai,2025-10-09 11:00:00+07:00,29.328,70,4.829907,64,0
Ha Dong,2025-10-09 11:00:00+07:00,30.3215,71,5.4833565,70,0
Thuong Tin,2025-10-09 11:00:00+07:00,30.515001,70,6.6087217,65,0
Me Linh,2025-10-09 12:00:00+07:00,30.976,65,3.319036,51,0
Ba Dinh,2025-10-09 12:00:00+07:00,31.063,66,5.1165614,54,0
Quoc Oai,2025-10-09 12:00:00+07:00,29.877998,67,6.1094027,66,0
Cau Giay,2025-10-09 12:00:00+07:00,31.1215,66,5.1165614,54,0
Hoang Mai,2025-10-09 12:00:00+07:00,31.115,66,5.1165614,54,0
Chuong My,2025-10-09 12:00:00+07:00,30.0075,68,6.638072,67,0
My Duc,2025-10-09 12:00:00+07:00,30.5975,67,6.4096174,68,0
Hoai Duc,2025-10-09 12:00:00+07:00,31.1215,66,5.1165614,54,0
Tu Liem,2025-10-09 12:00:00+07:00,31.1085,66,5.1165614,54,0
Tay Ho,2025-10-09 12:00:00+07:00,31.338999,62,5.495161,63,0
Hai Ba Trung,2025-10-09 12:00:00+07:00,31.075998,66,5.1165614,54,0
Ha Dong,2025-10-09 12:00:00+07:00,31.1215,66,5.1165614,54,0
Soc Son,2025-10-09 12:00:00+07:00,31.3155,62,5.6920996,69,0
Hoan Kiem,2025-10-09 12:00:00+07:00,31.082499,66,5.1165614,54,0
Son Tay,2025-10-09 12:00:00+07:00,30.252,66,3.7064266,68,0
Thach That,2025-10-09 12:00:00+07:00,30.226,66,3.7064266,68,0
Gia Lam,2025-10-09 12:00:00+07:00,31.3065,62,6.3690495,72,0
Phuc Tho,2025-10-09 12:00:00+07:00,31.002,65,3.319036,51,0
Dong Da,2025-10-09 12:00:00+07:00,31.1085,66,5.1165614,54,0
Phu Xuyen,2025-10-09 12:00:00+07:00,31.088999,65,6.193674,57,0
Ung Hoa,2025-10-09 12:00:00+07:00,30.604,67,6.4096174,68,0
Ba Vi,2025-10-09 12:00:00+07:00,30.657,66,4.8433046,62,0
Dong Anh,2025-10-09 12:00:00+07:00,31.325998,62,5.495161,63,0
Thanh Xuan,2025-10-09 12:00:00+07:00,31.0565,66,5.1165614,54,0
Long Bien,2025-10-09 12:00:00+07:00,31.1085,66,5.1165614,54,0
Thanh Oai,2025-10-09 12:00:00+07:00,30.554,67,5.6002855,66,0
Thanh Tri,2025-10-09 12:00:00+07:00,31.227999,65,6.4096174,78,0
Dan Phuong,2025-10-09 12:00:00+07:00,30.9825,65,3.319036,51,0
Thuong Tin,2025-10-09 12:00:00+07:00,31.215,65,6.4096174,78,0
Hoai Duc,2025-10-09 13:00:00+07:00,31.9715,61,5.315336,23,0
My Duc,2025-10-09 13:00:00+07:00,31.4475,63,6.5693827,75,0
Tay Ho,2025-10-09 13:00:00+07:00,32.039,59,5.634891,49,0
Chuong My,2025-10-09 13:00:00+07:00,30.8575,64,6.6185193,81,0
Hai Ba Trung,2025-10-09 13:00:00+07:00,31.925999,61,5.315336,23,0
Long Bien,2025-10-09 13:00:00+07:00,31.9585,61,5.315336,23,0
Ha Dong,2025-10-09 13:00:00+07:00,31.9715,61,5.315336,23,0
Thanh Tri,2025-10-09 13:00:00+07:00,32.128,60,5.5887027,60,0
Tu Liem,2025-10-09 13:00:00+07:00,31.9585,61,5.315336,23,0
Quoc Oai,2025-10-09 13:00:00+07:00,30.778,63,5.991594,65,0
Dan Phuong,2025-10-09 13:00:00+07:00,31.9825,60,4.802999,45,0
Hoan Kiem,2025-10-09 13:00:00+07:00,31.932499,61,5.315336,23,0
Son Tay,2025-10-09 13:00:00+07:00,30.952,63,4.6800003,67,0
Dong Anh,2025-10-09 13:00:00+07:00,32.026,59,5.634891,49,0
Thach That,2025-10-09 13:00:00+07:00,30.925999,63,4.6800003,67,0
Thanh Oai,2025-10-09 13:00:00+07:00,31.504,62,6.12,63,0
Ung Hoa,2025-10-09 13:00:00+07:00,31.454,63,6.5693827,75,0
Dong Da,2025-10-09 13:00:00+07:00,31.9585,61,5.315336,23,0
Hoang Mai,2025-10-09 13:00:00+07:00,31.965,61,5.315336,23,0
Thuong Tin,2025-10-09 13:00:00+07:00,32.114998,60,5.5887027,60,0
Phu Xuyen,2025-10-09 13:00:00+07:00,31.889,60,6.519877,60,0
Me Linh,2025-10-09 13:00:00+07:00,31.976,60,4.802999,45,0
Soc Son,2025-10-09 13:00:00+07:00,32.1155,59,5.937272,53,0
Gia Lam,2025-10-09 13:00:00+07:00,32.2065,57,5.815978,50,0
Phuc Tho,2025-10-09 13:00:00+07:00,32.002,60,4.802999,45,0
Thanh Xuan,2025-10-09 13:00:00+07:00,31.9065,61,5.315336,23,0
Ba Vi,2025-10-09 13:00:00+07:00,31.457,61,5.4833565,68,0
Ba Dinh,2025-10-09 13:00:00+07:00,31.913,61,5.315336,23,0
Cau Giay,2025-10-09 13:00:00+07:00,31.9715,61,5.315336,23,0
Dong Da,2025-10-09 14:00:00+07:00,31.9085,60,6.489992,77,0
Long Bien,2025-10-09 14:00:00+07:00,31.9085,60,6.489992,77,0
Hoang Mai,2025-10-09 14:00:00+07:00,31.915,60,6.489992,77,0
Son Tay,2025-10-09 14:00:00+07:00,31.352,61,5.5887027,29,0
Ung Hoa,2025-10-09 14:00:00+07:00,31.254,62,8.350138,69,0
Thanh Xuan,2025-10-09 14:00:00+07:00,31.8565,60,6.489992,77,0
Gia Lam,2025-10-09 14:00:00+07:00,32.3065,56,6.28713,73,0
Thanh Tri,2025-10-09 14:00:00+07:00,31.578,61,6.489992,81,0
Cau Giay,2025-10-09 14:00:00+07:00,31.921501,60,6.489992,77,0
Phuc Tho,2025-10-09 14:00:00+07:00,32.202,58,6.130579,58,0
Thach That,2025-10-09 14:00:00+07:00,31.325998,61,5.5887027,29,0
Thuong Tin,2025-10-09 14:00:00+07:00,31.565,61,6.489992,81,0
Ba Vi,2025-10-09 14:00:00+07:00,31.657,61,6.379216,65,0
Hoan Kiem,2025-10-09 14:00:00+07:00,31.8825,60,6.489992,77,0
Soc Son,2025-10-09 14:00:00+07:00,32.3655,57,6.130579,40,0
Tu Liem,2025-10-09 14:00:00+07:00,31.9085,60,6.489992,77,0
My Duc,2025-10-09 14:00:00+07:00,31.2475,62,8.350138,69,0
Ha Dong,2025-10-09 14:00:00+07:00,31.921501,60,6.489992,77,0
Hai Ba Trung,2025-10-09 14:00:00+07:00,31.876,60,6.489992,77,0
Hoai Duc,2025-10-09 14:00:00+07:00,31.921501,60,6.489992,77,0
Chuong My,2025-10-09 14:00:00+07:00,30.7075,63,8.647496,72,0
Tay Ho,2025-10-09 14:00:00+07:00,32.239002,57,5.7599998,42,0
Phu Xuyen,2025-10-09 14:00:00+07:00,31.639,60,7.072878,70,0
Thanh Oai,2025-10-09 14:00:00+07:00,31.504,60,7.2359104,73,0
Dong Anh,2025-10-09 14:00:00+07:00,32.226,57,5.7599998,42,0
Quoc Oai,2025-10-09 14:00:00+07:00,30.828,62,7.172949,68,0
Ba Dinh,2025-10-09 14:00:00+07:00,31.863,60,6.489992,77,0
Me Linh,2025-10-09 14:00:00+07:00,32.176003,58,6.130579,58,0
Dan Phuong,2025-10-09 14:00:00+07:00,32.182503,58,6.130579,58,0
Hoang Mai,2025-10-09 15:00:00+07:00,31.515001,60,8.049845,46,0
Son Tay,2025-10-09 15:00:00+07:00,31.352,61,6.8399997,36,0
Thuong Tin,2025-10-09 15:00:00+07:00,31.415,61,7.9036193,46,0
Soc Son,2025-10-09 15:00:00+07:00,32.3655,56,6.439876,8,0
Ung Hoa,2025-10-09 15:00:00+07:00,31.004,63,8.654986,53,0
Me Linh,2025-10-09 15:00:00+07:00,32.076,57,7.172949,57,0
Quoc Oai,2025-10-09 15:00:00+07:00,30.678,61,8.647496,68,0
Cau Giay,2025-10-09 15:00:00+07:00,31.521502,60,8.049845,46,0
Tu Liem,2025-10-09 15:00:00+07:00,31.508501,60,8.049845,46,0
Ba Vi,2025-10-09 15:00:00+07:00,31.507,61,7.69592,50,0
Thanh Tri,2025-10-09 15:00:00+07:00,31.428,61,7.9036193,46,0
Thanh Oai,2025-10-09 15:00:00+07:00,31.154,61,8.473393,60,0
Ba Dinh,2025-10-09 15:00:00+07:00,31.463001,60,8.049845,46,0
Thach That,2025-10-09 15:00:00+07:00,31.325998,61,6.8399997,36,0
Thanh Xuan,2025-10-09 15:00:00+07:00,31.456501,60,8.049845,46,0
Hoan Kiem,2025-10-09 15:00:00+07:00,31.4825,60,8.049845,46,0
Gia Lam,2025-10-09 15:00:00+07:00,32.2065,55,8.404285,64,0
Long Bien,2025-10-09 15:00:00+07:00,31.508501,60,8.049845,46,0
Dan Phuong,2025-10-09 15:00:00+07:00,32.0825,57,7.172949,57,0
Ha Dong,2025-10-09 15:00:00+07:00,31.521502,60,8.049845,46,0
Phuc Tho,2025-10-09 15:00:00+07:00,32.101997,57,7.172949,57,0
My Duc,2025-10-09 15:00:00+07:00,30.9975,63,8.654986,53,0
Chuong My,2025-10-09 15:00:00+07:00,30.3575,64,8.825508,68,0
Phu Xuyen,2025-10-09 15:00:00+07:00,31.439,60,8.089993,68,0
Dong Da,2025-10-09 15:00:00+07:00,31.508501,60,8.049845,46,0
Dong Anh,2025-10-09 15:00:00+07:00,32.176003,56,6.792466,39,0
Hoai Duc,2025-10-09 15:00:00+07:00,31.521502,60,8.049845,46,0
Tay Ho,2025-10-09 15:00:00+07:00,32.189003,56,6.792466,39,0
Hai Ba Trung,2025-10-09 15:00:00+07:00,31.476,60,8.049845,46,0
Tay Ho,2025-10-09 16:00:00+07:00,31.739,56,8.161764,39,0
Quoc Oai,2025-10-09 16:00:00+07:00,30.078,63,9.028754,53,0
Phuc Tho,2025-10-09 16:00:00+07:00,31.652,58,7.928177,55,0
Thach That,2025-10-09 16:00:00+07:00,30.825998,61,7.968939,42,0
Ba Vi,2025-10-09 16:00:00+07:00,31.107,62,8.350138,56,0
My Duc,2025-10-09 16:00:00+07:00,30.2975,65,8.78872,4,0
Hoan Kiem,2025-10-09 16:00:00+07:00,31.0325,62,8.161764,13,0
Hai Ba Trung,2025-10-09 16:00:00+07:00,31.026,62,8.161764,13,0
Soc Son,2025-10-09 16:00:00+07:00,31.865501,55,7.6367526,31,0
Hoai Duc,2025-10-09 16:00:00+07:00,31.0715,62,8.161764,13,0
Me Linh,2025-10-09 16:00:00+07:00,31.626,58,7.928177,55,0
Dan Phuong,2025-10-09 16:00:00+07:00,31.6325,58,7.928177,55,0
Ha Dong,2025-10-09 16:00:00+07:00,31.0715,62,8.161764,13,0
Thuong Tin,2025-10-09 16:00:00+07:00,31.115,61,7.653705,0,0
Ba Dinh,2025-10-09 16:00:00+07:00,31.013,62,8.161764,13,0
Chuong My,2025-10-09 16:00:00+07:00,30.1575,65,8.217153,39,0
Tu Liem,2025-10-09 16:00:00+07:00,31.0585,62,8.161764,13,0
Thanh Oai,2025-10-09 16:00:00+07:00,30.704,63,8.707237,7,0
Gia Lam,2025-10-09 16:00:00+07:00,31.706501,57,8.942214,36,0
Thanh Tri,2025-10-09 16:00:00+07:00,31.127998,61,7.653705,0,0
Phu Xuyen,2025-10-09 16:00:00+07:00,31.039,61,8.4963045,74,0
Son Tay,2025-10-09 16:00:00+07:00,30.852,61,7.968939,42,0
Hoang Mai,2025-10-09 16:00:00+07:00,31.065,62,8.161764,13,0
Dong Da,2025-10-09 16:00:00+07:00,31.0585,62,8.161764,13,0
Thanh Xuan,2025-10-09 16:00:00+07:00,31.0065,62,8.161764,13,0
Dong Anh,2025-10-09 16:00:00+07:00,31.726,56,8.161764,39,0
Ung Hoa,2025-10-09 16:00:00+07:00,30.304,65,8.78872,4,0
Cau Giay,2025-10-09 16:00:00+07:00,31.0715,62,8.161764,13,0
Long Bien,2025-10-09 16:00:00+07:00,31.0585,62,8.161764,13,0
Ha Dong,2025-10-09 17:00:00+07:00,30.1215,67,7.491114,0,0
Gia Lam,2025-10-09 17:00:00+07:00,30.6065,62,9.504272,33,0
Hoang Mai,2025-10-09 17:00:00+07:00,30.115,67,7.491114,0,0
Tu Liem,2025-10-09 17:00:00+07:00,30.1085,67,7.491114,0,0
Thuong Tin,2025-10-09 17:00:00+07:00,30.015001,67,8.891343,28,0
Ung Hoa,2025-10-09 17:00:00+07:00,29.054,74,10.144082,26,0
Hoai Duc,2025-10-09 17:00:00+07:00,30.1215,67,7.491114,0,0
My Duc,2025-10-09 17:00:00+07:00,29.0475,74,10.144082,26,0
Dan Phuong,2025-10-09 17:00:00+07:00,30.3825,67,7.491114,30,0
Hai Ba Trung,2025-10-09 17:00:00+07:00,30.075998,67,7.491114,0,0
Thanh Tri,2025-10-09 17:00:00+07:00,30.028,67,8.891343,28,0
Chuong My,2025-10-09 17:00:00+07:00,29.1075,70,9.178235,7,0
Long Bien,2025-10-09 17:00:00+07:00,30.1085,67,7.491114,0,0
Thanh Oai,2025-10-09 17:00:00+07:00,29.654,69,7.8954163,0,0
Tay Ho,2025-10-09 17:00:00+07:00,30.588999,63,8.39657,21,0
Phuc Tho,2025-10-09 17:00:00+07:00,30.402,67,7.491114,30,0
Phu Xuyen,2025-10-09 17:00:00+07:00,29.789,69,10.315115,38,0
Dong Da,2025-10-09 17:00:00+07:00,30.1085,67,7.491114,0,0
Me Linh,2025-10-09 17:00:00+07:00,30.376,67,7.491114,30,0
Ba Vi,2025-10-09 17:00:00+07:00,30.157,67,7.7879906,4,0
Son Tay,2025-10-09 17:00:00+07:00,29.902,65,7.386582,14,0
Ba Dinh,2025-10-09 17:00:00+07:00,30.063,67,7.491114,0,0
Dong Anh,2025-10-09 17:00:00+07:00,30.575998,63,8.39657,21,0
Quoc Oai,2025-10-09 17:00:00+07:00,29.127998,69,7.42159,21,0
Soc Son,2025-10-09 17:00:00+07:00,30.7155,62,7.9036193,27,0
Cau Giay,2025-10-09 17:00:00+07:00,30.1215,67,7.491114,0,0
Thanh Xuan,2025-10-09 17:00:00+07:00,30.0565,67,7.491114,0,0
Hoan Kiem,2025-10-09 17:00:00+07:00,30.082499,67,7.491114,0,0
Thach That,2025-10-09 17:00:00+07:00,29.876,65,7.386582,14,0
Hai Ba Trung,2025-10-09 18:00:00+07:00,28.376,75,9.339208,16,0
My Duc,2025-10-09 18:00:00+07:00,27.3975,82,7.172949,5,0
Thanh Tri,2025-10-09 18:00:00+07:00,28.078,78,9.693296,7,0
Quoc Oai,2025-10-09 18:00:00+07:00,27.528,75,6.638072,5,0
Chuong My,2025-10-09 18:00:00+07:00,27.6575,77,7.5942082,25,0
Son Tay,2025-10-09 18:00:00+07:00,28.352,72,6.792466,5,0
Long Bien,2025-10-09 18:00:00+07:00,28.4085,75,9.339208,16,0
Soc Son,2025-10-09 18:00:00+07:00,28.865501,71,9.085988,32,0
Phuc Tho,2025-10-09 18:00:00+07:00,28.752,73,8.049845,15,0
Thanh Oai,2025-10-09 18:00:00+07:00,27.854,78,7.5942082,0,0
Gia Lam,2025-10-09 18:00:00+07:00,28.9065,72,9.693296,7,0
Tay Ho,2025-10-09 18:00:00+07:00,28.989,72,9.885262,22,0
Ba Dinh,2025-10-09 18:00:00+07:00,28.363,75,9.339208,16,0
Thach That,2025-10-09 18:00:00+07:00,28.325998,72,6.792466,5,0
Dan Phuong,2025-10-09 18:00:00+07:00,28.7325,73,8.049845,15,0
Cau Giay,2025-10-09 18:00:00+07:00,28.421501,75,9.339208,16,0
Hoang Mai,2025-10-09 18:00:00+07:00,28.415,75,9.339208,16,0
Ba Vi,2025-10-09 18:00:00+07:00,28.507,74,6.193674,4,0
Ung Hoa,2025-10-09 18:00:00+07:00,27.404,82,7.172949,5,0
Thanh Xuan,2025-10-09 18:00:00+07:00,28.3565,75,9.339208,16,0
Dong Anh,2025-10-09 18:00:00+07:00,28.976,72,9.885262,22,0
Me Linh,2025-10-09 18:00:00+07:00,28.726,73,8.049845,15,0
Phu Xuyen,2025-10-09 18:00:00+07:00,27.838999,81,8.654986,0,0
Ha Dong,2025-10-09 18:00:00+07:00,28.421501,75,9.339208,16,0
Thuong Tin,2025-10-09 18:00:00+07:00,28.065,78,9.693296,7,0
Hoai Duc,2025-10-09 18:00:00+07:00,28.421501,75,9.339208,16,0
Dong Da,2025-10-09 18:00:00+07:00,28.4085,75,9.339208,16,0
Tu Liem,2025-10-09 18:00:00+07:00,28.4085,75,9.339208,16,0
Hoan Kiem,2025-10-09 18:00:00+07:00,28.3825,75,9.339208,16,0
Gia Lam,2025-10-09 19:00:00+07:00,28.706501,73,8.217153,0,0
Thanh Xuan,2025-10-09 19:00:00+07:00,27.9065,80,7.8954163,18,0
Phu Xuyen,2025-10-09 19:00:00+07:00,27.689,83,6.2145634,0,0
Dan Phuong,2025-10-09 19:00:00+07:00,28.2325,76,7.5942082,26,0
Ba Vi,2025-10-09 19:00:00+07:00,27.907,78,4.452954,22,0
Thach That,2025-10-09 19:00:00+07:00,27.825998,75,5.154415,26,0
Chuong My,2025-10-09 19:00:00+07:00,27.7075,78,5.4833565,37,0
Ung Hoa,2025-10-09 19:00:00+07:00,27.504,83,5.0528407,4,0
Ha Dong,2025-10-09 19:00:00+07:00,27.9715,80,7.8954163,18,0
Dong Da,2025-10-09 19:00:00+07:00,27.9585,80,7.8954163,18,0
Hai Ba Trung,2025-10-09 19:00:00+07:00,27.925999,80,7.8954163,18,0
Thanh Oai,2025-10-09 19:00:00+07:00,27.704,79,5.95906,18,0
Phuc Tho,2025-10-09 19:00:00+07:00,28.252,76,7.5942082,26,0
Thuong Tin,2025-10-09 19:00:00+07:00,27.665,82,7.172949,0,0
Dong Anh,2025-10-09 19:00:00+07:00,28.575998,74,8.217153,0,0
My Duc,2025-10-09 19:00:00+07:00,27.4975,83,5.0528407,4,0
Hoang Mai,2025-10-09 19:00:00+07:00,27.965,80,7.8954163,18,0
Ba Dinh,2025-10-09 19:00:00+07:00,27.913,80,7.8954163,18,0
Quoc Oai,2025-10-09 19:00:00+07:00,27.127998,78,5.6233797,33,0
Soc Son,2025-10-09 19:00:00+07:00,28.4155,74,7.491114,0,0
Me Linh,2025-10-09 19:00:00+07:00,28.226,76,7.5942082,26,0
Hoai Duc,2025-10-09 19:00:00+07:00,27.9715,80,7.8954163,18,0
Hoan Kiem,2025-10-09 19:00:00+07:00,27.932499,80,7.8954163,18,0
Cau Giay,2025-10-09 19:00:00+07:00,27.9715,80,7.8954163,18,0
Tay Ho,2025-10-09 19:00:00+07:00,28.588999,74,8.217153,0,0
Thanh Tri,2025-10-09 19:00:00+07:00,27.678,82,7.172949,0,0
Son Tay,2025-10-09 19:00:00+07:00,27.852,75,5.154415,26,0
Long Bien,2025-10-09 19:00:00+07:00,27.9585,80,7.8954163,18,0
Tu Liem,2025-10-09 19:00:00+07:00,27.9585,80,7.8954163,18,0
Ba Vi,2025-10-09 20:00:00+07:00,27.207,81,4.379589,13,0
Son Tay,2025-10-09 20:00:00+07:00,27.252,78,4.510787,7,0
Thanh Oai,2025-10-09 20:00:00+07:00,27.004,83,4.73506,0,0
Phuc Tho,2025-10-09 20:00:00+07:00,27.402,83,6.6087217,0,0
Hoai Duc,2025-10-09 20:00:00+07:00,27.271502,84,5.937272,0,0
Ba Dinh,2025-10-09 20:00:00+07:00,27.213001,84,5.937272,0,0
Tu Liem,2025-10-09 20:00:00+07:00,27.258501,84,5.937272,0,0
Dan Phuong,2025-10-09 20:00:00+07:00,27.3825,83,6.6087217,0,0
Thuong Tin,2025-10-09 20:00:00+07:00,27.015001,85,5.937272,0,0
Phu Xuyen,2025-10-09 20:00:00+07:00,27.039,85,5.0528407,1,0
Ha Dong,2025-10-09 20:00:00+07:00,27.271502,84,5.937272,0,0
Hai Ba Trung,2025-10-09 20:00:00+07:00,27.226,84,5.937272,0,0
Hoan Kiem,2025-10-09 20:00:00+07:00,27.2325,84,5.937272,0,0
Cau Giay,2025-10-09 20:00:00+07:00,27.271502,84,5.937272,0,0
Hoang Mai,2025-10-09 20:00:00+07:00,27.265001,84,5.937272,0,0
Gia Lam,2025-10-09 20:00:00+07:00,27.8065,79,7.4128532,1,0
Me Linh,2025-10-09 20:00:00+07:00,27.376,83,6.6087217,0,0
Tay Ho,2025-10-09 20:00:00+07:00,27.789,80,7.24486,0,0
Dong Anh,2025-10-09 20:00:00+07:00,27.776,80,7.24486,0,0
Ung Hoa,2025-10-09 20:00:00+07:00,26.804,85,3.7585104,0,0
Long Bien,2025-10-09 20:00:00+07:00,27.258501,84,5.937272,0,0
Quoc Oai,2025-10-09 20:00:00+07:00,26.377998,82,4.3498964,16,0
Chuong My,2025-10-09 20:00:00+07:00,26.7575,83,3.9763298,0,0
Dong Da,2025-10-09 20:00:00+07:00,27.258501,84,5.937272,0,0
Thach That,2025-10-09 20:00:00+07:00,27.226,78,4.510787,7,0
Soc Son,2025-10-09 20:00:00+07:00,27.515501,79,6.489992,0,0
My Duc,2025-10-09 20:00:00+07:00,26.7975,85,3.7585104,0,0
Thanh Tri,2025-10-09 20:00:00+07:00,27.028,85,5.937272,0,0
Thanh Xuan,2025-10-09 20:00:00+07:00,27.206501,84,5.937272,0,0
Gia Lam,2025-10-09 21:00:00+07:00,27.0565,84,6.489992,11,0
Dong Da,2025-10-09 21:00:00+07:00,26.8585,85,4.5536795,11,0
Thuong Tin,2025-10-09 21:00:00+07:00,26.515001,87,4.6800003,15,0
Me Linh,2025-10-09 21:00:00+07:00,26.876,86,5.1919937,6,0
Tu Liem,2025-10-09 21:00:00+07:00,26.8585,85,4.5536795,11,0
Phuc Tho,2025-10-09 21:00:00+07:00,26.902,86,5.1919937,6,0
Phu Xuyen,2025-10-09 21:00:00+07:00,26.489,87,4.0249224,20,0
Ba Vi,2025-10-09 21:00:00+07:00,26.607,84,3.6179552,0,0
Soc Son,2025-10-09 21:00:00+07:00,26.865501,84,5.6233797,13,0
Hoan Kiem,2025-10-09 21:00:00+07:00,26.832499,85,4.5536795,11,0
Thach That,2025-10-09 21:00:00+07:00,26.726,81,3.4152596,0,0
Cau Giay,2025-10-09 21:00:00+07:00,26.8715,85,4.5536795,11,0
Thanh Oai,2025-10-09 21:00:00+07:00,26.554,84,3.6,12,0
Hoai Duc,2025-10-09 21:00:00+07:00,26.8715,85,4.5536795,11,0
Ung Hoa,2025-10-09 21:00:00+07:00,26.254,87,3.219938,21,0
Tay Ho,2025-10-09 21:00:00+07:00,27.139,84,6.193674,12,0
Thanh Xuan,2025-10-09 21:00:00+07:00,26.8065,85,4.5536795,11,0
Quoc Oai,2025-10-09 21:00:00+07:00,25.778,85,3.319036,7,0
Chuong My,2025-10-09 21:00:00+07:00,25.9575,86,3.4152596,15,0
Hoang Mai,2025-10-09 21:00:00+07:00,26.865,85,4.5536795,11,0
My Duc,2025-10-09 21:00:00+07:00,26.2475,87,3.219938,21,0
Ba Dinh,2025-10-09 21:00:00+07:00,26.813,85,4.5536795,11,0
Hai Ba Trung,2025-10-09 21:00:00+07:00,26.825998,85,4.5536795,11,0
Thanh Tri,2025-10-09 21:00:00+07:00,26.528,87,4.6800003,15,0
Dong Anh,2025-10-09 21:00:00+07:00,27.126,84,6.193674,12,0
Son Tay,2025-10-09 21:00:00+07:00,26.752,81,3.4152596,0,0
Long Bien,2025-10-09 21:00:00+07:00,26.8585,85,4.5536795,11,0
Ha Dong,2025-10-09 21:00:00+07:00,26.8715,85,4.5536795,11,0
Dan Phuong,2025-10-09 21:00:00+07:00,26.8825,86,5.1919937,6,0
Hoang Mai,2025-10-09 22:00:00+07:00,26.365,87,3.5455887,24,0
Chuong My,2025-10-09 22:00:00+07:00,25.2575,89,2.9024127,33,0
Ha Dong,2025-10-09 22:00:00+07:00,26.3715,87,3.5455887,24,0
Thach That,2025-10-09 22:00:00+07:00,26.226,84,2.2768397,17,0
Thuong Tin,2025-10-09 22:00:00+07:00,26.015001,90,4.198285,22,0
Quoc Oai,2025-10-09 22:00:00+07:00,25.078,88,2.8799999,17,0
Dan Phuong,2025-10-09 22:00:00+07:00,26.432499,88,3.8268526,20,0
Dong Da,2025-10-09 22:00:00+07:00,26.3585,87,3.5455887,24,0
Tay Ho,2025-10-09 22:00:00+07:00,26.539,88,5.3517847,22,0
Gia Lam,2025-10-09 22:00:00+07:00,26.5065,88,5.3999996,17,0
Dong Anh,2025-10-09 22:00:00+07:00,26.526,88,5.3517847,22,0
Thanh Xuan,2025-10-09 22:00:00+07:00,26.3065,87,3.5455887,24,0
Soc Son,2025-10-09 22:00:00+07:00,26.3155,87,4.3349743,21,0
Me Linh,2025-10-09 22:00:00+07:00,26.425999,88,3.8268526,20,0
Cau Giay,2025-10-09 22:00:00+07:00,26.3715,87,3.5455887,24,0
My Duc,2025-10-09 22:00:00+07:00,25.6475,90,2.5959969,23,0
Tu Liem,2025-10-09 22:00:00+07:00,26.3585,87,3.5455887,24,0
Son Tay,2025-10-09 22:00:00+07:00,26.252,84,2.2768397,17,0
Hoan Kiem,2025-10-09 22:00:00+07:00,26.332499,87,3.5455887,24,0
Thanh Tri,2025-10-09 22:00:00+07:00,26.028,90,4.198285,22,0
Ung Hoa,2025-10-09 22:00:00+07:00,25.654,90,2.5959969,23,0
Ba Vi,2025-10-09 22:00:00+07:00,25.907,88,3.0758414,11,0
Hai Ba Trung,2025-10-09 22:00:00+07:00,26.325998,87,3.5455887,24,0
Hoai Duc,2025-10-09 22:00:00+07:00,26.3715,87,3.5455887,24,0
Long Bien,2025-10-09 22:00:00+07:00,26.3585,87,3.5455887,24,0
Ba Dinh,2025-10-09 22:00:00+07:00,26.313,87,3.5455887,24,0
Thanh Oai,2025-10-09 22:00:00+07:00,26.054,86,2.968636,22,0
Phuc Tho,2025-10-09 22:00:00+07:00,26.452,88,3.8268526,20,0
Phu Xuyen,2025-10-09 22:00:00+07:00,25.939,90,3.5455887,22,0
Son Tay,2025-10-09 23:00:00+07:00,25.952,86,1.8,14,0
Phuc Tho,2025-10-09 23:00:00+07:00,26.002,90,3.5455887,13,0
Cau Giay,2025-10-09 23:00:00+07:00,25.8715,89,3.096837,10,0
Dong Da,2025-10-09 23:00:00+07:00,25.8585,89,3.096837,10,0
Tu Liem,2025-10-09 23:00:00+07:00,25.8585,89,3.096837,10,0
Phu Xuyen,2025-10-09 23:00:00+07:00,25.439,92,3.6,3,0
Tay Ho,2025-10-09 23:00:00+07:00,26.088999,91,4.829907,11,0
Quoc Oai,2025-10-09 23:00:00+07:00,24.328,92,2.5455842,16,0
Chuong My,2025-10-09 23:00:00+07:00,24.5075,92,3.096837,11,0
My Duc,2025-10-09 23:00:00+07:00,25.1475,92,2.0991426,4,0
Ba Dinh,2025-10-09 23:00:00+07:00,25.813,89,3.096837,10,0
Dan Phuong,2025-10-09 23:00:00+07:00,25.9825,90,3.5455887,13,0
Dong Anh,2025-10-09 23:00:00+07:00,26.075998,91,4.829907,11,0
Hai Ba Trung,2025-10-09 23:00:00+07:00,25.825998,89,3.096837,10,0
Thanh Tri,2025-10-09 23:00:00+07:00,25.528,92,4.072935,8,0
Thanh Oai,2025-10-09 23:00:00+07:00,25.504,88,2.6208394,8,0
Gia Lam,2025-10-09 23:00:00+07:00,26.0565,91,4.8433046,12,0
Ha Dong,2025-10-09 23:00:00+07:00,25.8715,89,3.096837,10,0
Long Bien,2025-10-09 23:00:00+07:00,25.8585,89,3.096837,10,0
Thuong Tin,2025-10-09 23:00:00+07:00,25.515001,92,4.072935,8,0
Hoan Kiem,2025-10-09 23:00:00+07:00,25.832499,89,3.096837,10,0
Ba Vi,2025-10-09 23:00:00+07:00,25.257,91,2.5959969,15,0
